step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
3,CASH_IN,575.7,6276.14,5281.3,10516.14,10830.53,0
3,PAYMENT,15848.51,2370.72,1933.88,7189.58,11625.67,0
3,PAYMENT,2032.07,13484.77,11096.2,18983.43,20848.95,0
3,TRANSFER,2983.02,20790.06,16203.48,7593.89,8494.87,0
3,PAYMENT,5579.76,6885.35,6485.76,15102.25,18228.3,0
3,CASH_OUT,22035.43,44699.57,26040.45,8382.7,19235.01,1
3,TRANSFER,32371.68,5844.28,5675.76,13521.24,21440.8,0
3,TRANSFER,5100.59,11163.13,8633.18,13823.32,17449.15,0
3,CASH_OUT,7511.33,7022.09,6134.92,28584.72,34912.35,0
3,CASH_OUT,5734.41,7327.02,3289.45,20170.99,22485.05,0
3,CASH_IN,4448.56,4736.09,3877.34,6133.54,10108.13,0
3,CASH_OUT,891.16,54288.55,49126.42,25813.41,26619.53,0
3,PAYMENT,1939.46,1335.45,1108.96,4522.64,4748.75,0
3,CASH_OUT,1346.85,9900.17,7890.78,26037.64,26921.2,0
3,CASH_OUT,5062.04,3991.56,3046.25,38686.01,39355.33,0
3,PAYMENT,1344.54,5152.44,5080.46,26052.69,26954.13,0
3,CASH_IN,4965.89,2626.39,1607.57,4445.19,6942.5,0
3,TRANSFER,21251.25,43295.29,40501.48,23104.47,34006.38,0
3,DEBIT,6514.8,26749.67,26297.3,58384.91,63213.17,0
3,PAYMENT,463.98,5504.0,4417.43,13081.54,13295.54,0
3,CASH_OUT,5644.38,78877.32,74750.42,16134.57,20543.06,0
3,PAYMENT,10477.57,14353.46,8340.96,101564.64,108411.43,0
3,TRANSFER,4454.63,5904.19,3744.2,2380.73,4153.85,0
3,CASH_IN,6688.03,1925.72,1362.98,4558.09,7680.06,0
3,CASH_IN,497.87,37374.17,31057.45,11707.54,11964.49,0
3,PAYMENT,3183.26,150734.01,147698.2,9405.97,10409.11,0
3,TRANSFER,8603.8,5797.26,3922.17,6073.54,9305.49,0
3,PAYMENT,2872.39,31475.65,16100.47,25484.66,27255.43,0
3,CASH_IN,2307.79,1873.9,1343.62,7280.03,9465.47,0
3,DEBIT,11027.96,6926.89,4827.21,62146.52,66018.93,0
3,DEBIT,2279.8,12020.91,11436.19,32387.37,34082.13,0
3,TRANSFER,858.27,9432.42,5730.59,28623.31,29127.1,0
3,PAYMENT,2793.63,4278.29,1954.75,17582.1,18859.54,0
3,TRANSFER,407.82,7638.48,6990.73,23343.66,23466.96,0
3,PAYMENT,2401.11,22949.25,22277.67,11723.78,13231.59,0
3,PAYMENT,1655.49,10562.87,9465.38,7603.56,8477.57,0
3,TRANSFER,3718.81,5183.02,3555.09,1467.95,2244.06,0
3,PAYMENT,7654.74,53828.9,33217.97,24384.52,25324.83,0
3,PAYMENT,7119.63,11068.83,8724.8,9735.41,13520.18,0
3,CASH_OUT,995.84,5633.48,4885.33,17479.0,18030.12,0
3,CASH_IN,1815.85,19446.15,8317.03,3375.12,4204.3,0
3,CASH_OUT,2461.51,6184.14,5478.22,14681.47,16845.8,0
3,CASH_OUT,2549.95,4905.0,4441.37,22660.42,23591.52,0
3,PAYMENT,3796.7,8515.29,5976.21,27804.38,29045.33,0
3,CASH_IN,1069.35,12013.58,7394.36,26209.41,26360.71,0
3,CASH_IN,3625.7,21214.7,17991.65,18397.4,20181.54,0
3,TRANSFER,4877.99,4489.81,3324.75,13087.89,16580.01,0
3,PAYMENT,3245.51,18202.69,12097.41,15709.25,17075.69,0
3,TRANSFER,8750.24,10403.61,9262.37,10493.44,17245.99,0
3,CASH_OUT,3936.72,12208.09,7583.93,17448.85,17858.4,0
3,CASH_OUT,1254.52,16931.33,3421.97,46849.07,47957.64,0
3,TRANSFER,5353.98,2775.86,2031.43,9892.94,14112.68,0
3,DEBIT,13324.8,6515.16,4694.75,15276.86,24405.83,0
3,CASH_OUT,2452.46,4304.29,3870.27,32956.22,33280.01,0
3,TRANSFER,26138.13,4302.22,2486.13,28473.24,44473.47,0
3,PAYMENT,6038.79,5765.13,3030.05,11106.73,14491.71,0
3,PAYMENT,7195.78,4595.06,2793.1,20924.74,26855.59,0
3,CASH_OUT,3886.78,40653.46,33803.35,18601.87,20675.95,0
3,CASH_OUT,536.92,4496.83,3348.35,4573.84,4695.0,0
3,PAYMENT,3071.78,106187.14,94124.79,22663.46,23282.62,0
3,CASH_OUT,3314.5,3207.3,2982.34,10303.84,11117.95,0
3,TRANSFER,1259.93,4126.93,3295.91,16031.3,16666.28,0
3,PAYMENT,22988.42,6916.19,4050.61,22465.2,28100.42,0
3,PAYMENT,6843.7,9048.44,5693.01,65023.1,66519.9,0
3,DEBIT,642.85,17629.27,15731.75,34653.77,34838.35,0
3,DEBIT,13968.48,2823.07,1476.41,7443.02,11054.54,0
3,PAYMENT,271.1,2563.47,2336.62,4096.14,4361.0,0
3,CASH_IN,16410.24,9765.09,6931.16,82201.39,95772.63,0
3,PAYMENT,911.4,7045.6,5838.21,29790.76,30472.04,0
3,CASH_IN,10778.58,35643.77,30965.67,43445.99,49298.31,0
3,TRANSFER,1157.2,77682.26,28070.96,48041.63,48889.36,0
3,CASH_OUT,16347.05,77739.37,37283.19,12451.85,27777.97,1
3,CASH_OUT,3697.47,5961.47,4463.3,9305.92,9791.97,0
3,CASH_IN,4367.62,9130.84,5644.03,39474.04,42749.7,0
3,TRANSFER,929.71,11098.63,10747.5,3402.03,4110.28,0
3,PAYMENT,1919.8,6685.36,5249.64,10543.0,11979.26,0
3,CASH_OUT,145.68,8668.81,7879.04,6069.14,6140.02,0
3,CASH_OUT,1149.93,55044.44,28948.08,13103.51,14004.11,0
3,CASH_OUT,4820.29,3672.13,2856.18,1516.5,3458.47,0
3,CASH_OUT,2500.4,12285.92,8361.35,25484.13,26749.34,0
3,PAYMENT,911.08,7786.11,4511.12,24224.93,24998.22,0
3,PAYMENT,2562.27,15771.21,7746.4,17685.73,18519.99,0
3,PAYMENT,7044.35,22984.19,15457.47,9822.89,12464.76,0
3,CASH_OUT,50137.17,3743.53,3201.19,2094.69,25114.84,1
3,CASH_OUT,2172.95,747.39,520.62,7901.14,8599.21,0
3,DEBIT,2226.78,10161.86,9336.8,39971.54,41614.71,0
3,PAYMENT,2692.86,15978.77,13811.67,3162.81,4519.59,0
3,DEBIT,4962.35,3397.94,2372.42,10414.68,13184.54,0
3,CASH_OUT,1731.5,6070.09,3704.08,8327.25,8926.04,0
3,CASH_OUT,3594.73,9545.61,5859.23,30043.57,31460.19,0
3,TRANSFER,873.87,4451.31,4254.08,8228.05,8707.19,0
3,TRANSFER,970.33,13860.11,6365.57,29022.66,29318.02,0
3,CASH_OUT,1526.71,5075.53,4637.16,17195.95,17630.69,0
3,PAYMENT,6999.91,11783.77,9464.32,6488.17,8754.75,0
3,PAYMENT,571.86,3199.66,2980.48,23437.5,23939.13,0
3,PAYMENT,18987.36,2197.93,1876.33,17715.09,31932.2,0
3,CASH_IN,13351.43,901.12,704.53,8883.34,20409.44,0
3,PAYMENT,1725.55,4209.99,3461.13,5162.51,6650.18,0
3,CASH_IN,18120.28,13129.79,9845.84,1664.42,4187.23,0
3,CASH_OUT,19214.48,12059.18,8178.61,7217.22,16150.6,0
3,CASH_OUT,7765.64,5423.93,3786.89,51478.81,55149.01,0
3,DEBIT,2125.1,5241.51,2489.12,6471.23,7150.51,0
3,CASH_OUT,4809.4,7709.2,5493.44,15288.58,20079.59,0
3,PAYMENT,1452.05,6493.13,5239.19,4781.04,6052.42,0
3,CASH_OUT,588.52,29873.97,25463.76,4076.64,4373.85,0
3,PAYMENT,8232.23,9008.65,6806.86,10630.24,13728.61,0
3,DEBIT,2406.52,2764.37,1319.67,4188.29,6022.58,0
3,TRANSFER,2061.21,49451.2,42860.76,31539.31,32357.78,0
3,PAYMENT,20489.82,1452.83,1058.69,2240.34,21539.71,0
3,PAYMENT,3010.22,13963.51,11525.32,74864.61,75539.07,0
3,CASH_IN,672.35,5604.37,4212.13,17275.99,17468.5,0
3,PAYMENT,1432.83,17331.37,10543.22,3638.93,4918.15,0
3,CASH_OUT,2989.39,4203.75,3764.53,10692.54,12073.66,0
3,CASH_OUT,2979.3,1483.11,1055.85,13657.06,15853.39,0
3,TRANSFER,1657.27,17314.18,14268.39,6269.5,7699.38,0
3,TRANSFER,1679.91,7624.71,6813.11,11010.67,12522.13,0
3,CASH_IN,1242.75,4780.06,3860.92,13682.98,13823.44,0
3,CASH_OUT,1530.43,13669.18,13067.06,4125.69,4782.05,0
3,TRANSFER,4954.93,12687.3,10263.15,31790.4,34602.54,0
3,PAYMENT,4104.59,484.53,336.15,4850.35,7294.98,0
3,TRANSFER,18532.47,13111.35,6277.81,777.43,17397.9,1
3,TRANSFER,3147.73,7632.23,5113.25,11957.64,12332.39,0
3,PAYMENT,6854.22,15174.52,10521.22,8427.34,11931.6,0
3,TRANSFER,1298.43,12856.07,10521.62,3465.04,4518.68,0
3,TRANSFER,11475.28,4106.63,2336.21,5258.93,8397.42,1
3,CASH_OUT,3868.39,6409.36,4351.38,18833.04,19889.83,0
3,CASH_OUT,655.76,34568.26,32755.16,15946.61,16453.05,0
3,CASH_IN,452.71,1545.45,1214.61,221164.54,221446.96,0
3,TRANSFER,577.59,10014.25,9534.06,17239.03,17411.14,0
3,CASH_OUT,2189.86,6851.67,5082.46,29806.36,30571.28,0
3,TRANSFER,10152.69,13199.29,10709.2,39906.46,48682.18,0
3,TRANSFER,20029.62,4364.66,2728.18,9199.81,11488.36,0
3,PAYMENT,4368.8,7523.13,4055.73,26385.3,26897.43,0
3,PAYMENT,13661.03,10010.38,8160.28,15115.53,22223.96,0
3,PAYMENT,3669.98,4945.46,3810.34,68449.52,68950.95,0
3,CASH_IN,3065.29,67510.67,65100.78,17956.66,18909.3,0
3,PAYMENT,589.38,9177.27,7851.67,40202.41,40664.01,0
3,TRANSFER,2482.65,3950.54,3237.04,35990.53,36859.25,0
3,PAYMENT,6494.23,19973.21,14581.27,40095.56,42614.02,0
3,PAYMENT,750.94,21080.69,13038.6,19647.42,20104.76,0
3,PAYMENT,680.99,6708.5,5938.64,6410.32,6975.37,0
3,CASH_OUT,2373.13,5020.8,4491.58,10209.8,10888.06,0
3,CASH_OUT,2235.57,2928.19,1995.74,1399.58,3145.79,0
3,TRANSFER,5500.56,88302.29,42380.83,8712.65,13254.2,0
3,TRANSFER,8963.17,2946.17,2636.53,7915.79,16108.9,0
3,CASH_OUT,3023.89,2082.85,1792.11,33223.21,36200.67,0
3,TRANSFER,645.04,914.08,834.93,11709.43,12141.47,0
3,CASH_OUT,1672.82,15776.06,13892.63,4241.15,4665.76,0
3,TRANSFER,3362.81,6836.48,3263.47,147931.72,150487.73,0
3,PAYMENT,2337.11,3939.27,3031.85,5015.28,5482.21,0
3,CASH_OUT,794.19,95456.15,92339.16,12739.34,13145.66,0
3,CASH_OUT,3625.96,2828.41,1641.22,7753.31,9402.88,0
3,PAYMENT,1785.66,4676.22,3950.23,3034.43,3339.61,0
3,DEBIT,3422.35,3890.47,2248.89,2779.51,5190.18,0
3,CASH_OUT,1339.17,7561.75,6944.34,2839.04,3930.28,0
3,CASH_IN,1253.19,2725.08,2592.87,7306.96,8205.52,0
3,CASH_OUT,3922.66,6832.74,4763.93,5964.8,8704.19,0
3,CASH_IN,5886.3,38601.38,37948.48,3042.99,5286.72,0
3,TRANSFER,1782.96,8612.19,7139.02,2981.79,4352.5,0
3,PAYMENT,5477.85,5420.62,3465.21,2563.51,6153.85,0
3,CASH_OUT,7621.48,11988.64,9188.81,27931.81,34233.28,0
3,PAYMENT,5424.5,4894.49,3927.54,72035.92,76728.97,0
3,CASH_OUT,616.19,12854.71,9341.0,6538.83,6724.55,0
3,PAYMENT,27624.41,18289.68,12590.75,14735.17,40107.82,0
3,TRANSFER,3185.07,50413.54,39058.53,45416.06,47445.88,0
3,CASH_OUT,7033.81,34660.04,29381.6,16208.93,19524.7,0
3,PAYMENT,13979.65,7936.3,6280.79,19576.93,23639.52,0
3,PAYMENT,9911.58,13674.79,12294.55,43232.75,50758.22,0
3,CASH_OUT,989.4,1484.16,722.92,10283.11,10393.04,0
3,PAYMENT,719.32,1496.92,1247.48,6994.43,7243.85,0
3,CASH_OUT,522.29,7413.71,3852.05,11876.09,12297.15,0
3,PAYMENT,1341.97,7469.25,4555.05,19132.83,20130.5,0
3,PAYMENT,1429.63,4060.54,3985.54,13668.47,14283.96,0
3,CASH_IN,1435.56,87862.84,55974.48,4493.86,4925.4,0
3,CASH_OUT,11431.59,49795.97,37108.28,11464.71,19619.33,1
3,PAYMENT,5160.49,2617.39,2359.13,9691.34,14358.47,0
3,CASH_OUT,4782.43,6595.9,3975.11,13611.4,15750.06,0
3,CASH_OUT,1254.79,2035.81,1870.07,7623.08,8222.25,0
3,PAYMENT,8699.99,2931.16,1967.69,8907.2,10171.68,0
3,CASH_OUT,1421.18,2540.02,1450.1,8165.94,9355.45,0
3,PAYMENT,681.61,1327.25,1230.59,1383.49,1800.52,0
3,TRANSFER,2093.79,9715.19,8530.14,19610.85,20133.85,0
3,DEBIT,2075.9,15606.88,11402.27,5523.71,6483.4,0
3,PAYMENT,12017.35,3106.76,2826.76,6578.24,16819.86,0
3,CASH_OUT,2948.38,26912.35,22501.0,44272.86,45789.23,0
3,TRANSFER,1212.58,1806.48,1057.73,3268.17,4186.89,0
3,CASH_OUT,1775.27,4523.13,3098.51,6572.26,7171.47,0
3,CASH_IN,3711.21,12423.92,11192.45,19468.11,22284.14,0
3,CASH_OUT,2228.48,5750.84,2359.69,9738.53,11527.43,0
3,TRANSFER,1153.63,23906.85,17834.81,21530.35,22356.96,0
4,TRANSFER,8350.45,16557.15,14220.83,60516.22,67815.46,0
4,PAYMENT,586.47,10721.14,7300.83,2101.36,2309.03,0
4,PAYMENT,3197.43,16789.58,11099.25,2747.5,3424.01,0
4,PAYMENT,20928.41,23499.11,20762.09,50482.16,61533.24,0
4,TRANSFER,5467.41,16698.95,13295.43,31588.66,34160.96,0
4,CASH_IN,5399.72,218522.31,199663.88,1620.78,5363.25,0
4,PAYMENT,15345.91,75009.56,53948.03,15463.75,27177.71,0
4,PAYMENT,6866.14,1757.83,606.03,30000.69,32720.11,0
4,CASH_OUT,10197.2,12447.52,7125.16,23213.65,28207.31,0
4,CASH_OUT,1213.57,9031.82,5284.37,5504.9,5754.93,0
4,PAYMENT,1265.13,63564.0,56758.88,6318.0,6588.45,0
4,PAYMENT,2483.19,26298.82,23539.54,23981.55,24712.95,0
4,CASH_OUT,416.7,23105.87,21127.58,27004.54,27245.83,0
4,PAYMENT,529.57,2829.59,2006.61,3051.45,3537.19,0
4,PAYMENT,2829.23,33153.91,16713.47,5149.38,5450.91,0
4,TRANSFER,3743.5,6493.88,6109.42,92408.65,94508.18,0
4,CASH_IN,6033.45,24433.72,16928.18,20715.99,22904.63,0
4,DEBIT,2141.89,7189.09,5439.5,16480.66,16867.18,0
4,CASH_OUT,6160.25,9966.09,7932.4,40844.31,42700.53,0
4,PAYMENT,1050.59,2485.91,1645.51,15331.36,15783.6,0
4,CASH_OUT,2075.01,10370.12,7874.77,12770.73,13815.15,0
4,TRANSFER,7741.22,973.23,586.89,21019.59,27753.32,0
4,CASH_OUT,2590.84,3107.8,2335.11,8204.64,10269.25,0
4,CASH_OUT,2364.57,2493.29,2246.08,31100.67,32480.12,0
4,PAYMENT,1710.75,6036.62,5305.61,14228.16,15873.8,0
4,TRANSFER,814.42,6138.73,4062.34,5937.38,6353.13,0
4,CASH_OUT,1848.81,36698.63,29360.52,9502.84,10618.3,0
4,CASH_IN,4522.3,12641.51,10236.1,81610.27,84104.71,0
4,PAYMENT,16511.13,1813.72,1388.12,18071.05,31431.32,0
4,PAYMENT,4705.29,5102.62,3082.31,3803.37,4352.8,0
4,PAYMENT,4793.58,22065.68,14703.26,12398.85,15448.19,0
4,CASH_OUT,1656.79,6470.63,5127.58,8528.01,9395.64,0
4,PAYMENT,5360.94,6270.18,2490.43,4049.2,4752.16,0
4,TRANSFER,2267.72,6754.94,5371.13,21914.47,24152.93,0
4,CASH_OUT,11417.44,6212.36,4447.83,14311.17,20432.29,0
4,TRANSFER,2424.89,2067.2,894.7,1249.71,3396.6,0
4,PAYMENT,3903.8,3885.82,2515.4,12651.91,15354.24,0
4,TRANSFER,1119.93,22322.6,17619.61,12648.4,12857.85,0
4,DEBIT,3199.6,7005.44,6295.0,26911.98,29824.95,0
4,CASH_IN,1093.75,21826.29,12975.42,14589.45,15185.7,0
4,TRANSFER,2764.88,7623.81,5610.04,19108.45,21237.06,0
4,CASH_OUT,9876.82,1446.73,1195.68,11945.46,15604.49,0
4,PAYMENT,4482.39,17904.02,16431.43,51455.03,52233.18,0
4,CASH_OUT,3596.06,7260.54,5270.72,55130.58,55837.38,0
4,PAYMENT,6696.02,22067.18,15554.01,10397.62,16399.34,0
4,CASH_OUT,7549.07,3750.07,2737.59,14554.1,18119.13,0
4,PAYMENT,5502.88,1726.39,1142.93,2695.74,8012.85,0
4,PAYMENT,2752.15,10309.32,4085.01,14848.22,16001.18,0
4,PAYMENT,4600.38,30452.61,23769.92,89291.37,92675.85,0
4,PAYMENT,71538.01,31444.87,28909.3,18219.31,67554.09,0
4,CASH_OUT,6539.77,25551.0,19355.99,18596.76,24248.13,0
4,PAYMENT,3691.44,6549.84,4215.33,123038.93,124160.91,0
4,PAYMENT,4334.53,25755.81,16055.35,28149.79,30542.71,0
4,CASH_IN,1081.17,14535.33,12538.36,16860.94,17850.99,0
4,PAYMENT,11326.11,25795.23,20181.88,6535.34,13435.98,0
4,TRANSFER,4041.94,7502.34,3343.9,22185.33,24320.85,0
4,CASH_IN,33497.95,19898.65,16314.13,4302.88,28269.71,0
4,DEBIT,2395.67,2103.48,1903.02,5702.91,6325.78,0
4,CASH_IN,4174.06,6970.78,5753.76,5612.02,6095.57,0
4,PAYMENT,1994.99,3496.22,3094.45,38090.67,38687.89,0
4,CASH_OUT,40001.27,7458.08,6476.52,44990.21,58189.37,1
4,PAYMENT,3053.6,13265.07,11608.01,19207.91,21309.11,0
4,TRANSFER,3993.08,15735.6,12252.95,10118.69,13334.57,0
4,TRANSFER,17633.5,16352.59,8680.43,8191.45,19294.27,0
4,CASH_OUT,287.34,2914.95,2037.4,8491.52,8664.28,0
4,CASH_OUT,27188.21,2290.45,1024.77,10690.83,32667.08,0
4,CASH_OUT,4446.25,93021.5,75129.42,5298.52,9318.59,0
4,PAYMENT,678.89,3708.58,3573.04,43160.36,43314.71,0
4,PAYMENT,2471.92,28812.39,21730.28,6863.32,7681.92,0
4,CASH_OUT,508.06,5923.63,5812.14,25715.88,25973.41,0
4,CASH_OUT,1253.82,1658.05,1576.47,10944.49,11156.34,0
4,PAYMENT,418.36,23377.88,9800.16,6506.32,6608.57,0
4,PAYMENT,3115.36,12419.84,9618.27,27187.56,27877.66,0
4,TRANSFER,1450.41,6560.23,5227.04,10457.61,11634.46,0
4,CASH_OUT,283.11,61380.19,41267.42,6743.25,6862.17,0
4,TRANSFER,5225.01,7789.31,4966.48,6952.41,8830.62,0
4,CASH_OUT,4029.53,17152.49,16049.73,22708.74,25782.78,0
4,TRANSFER,8940.39,32644.01,20987.03,10774.49,14541.78,0
4,CASH_OUT,1057.57,27909.57,23247.17,29386.19,30032.06,0
4,CASH_OUT,660.2,10821.88,7630.33,7945.03,8485.51,0
4,PAYMENT,6382.61,7165.03,5607.93,24438.2,26375.59,0
4,PAYMENT,2846.84,30027.56,21667.87,11787.54,13825.39,0
4,CASH_OUT,22620.22,10264.17,9705.38,27848.1,33105.88,0
4,TRANSFER,138.79,1331.15,1251.97,5925.88,5965.49,0
4,PAYMENT,152.78,1345.1,1225.94,12173.96,12312.38,0
4,TRANSFER,2191.94,30073.36,11578.31,51921.55,52419.05,0
4,DEBIT,4502.82,1845.69,1653.78,700000.0,702426.13,0
4,CASH_OUT,9774.41,9218.9,5225.7,8985.39,16280.2,0
4,TRANSFER,2121.35,2332.73,1437.3,14905.22,15842.36,0
4,DEBIT,376.72,1530.29,1437.07,16095.24,16298.58,0
4,PAYMENT,1167.23,29713.25,22500.21,14404.19,14661.96,0
4,CASH_IN,623.93,7244.48,6177.45,4655.28,4862.63,0
4,CASH_OUT,2590.39,21264.11,13502.65,1708.31,3743.4,0
4,CASH_OUT,2060.36,915.22,553.47,8000.54,9928.64,0
4,CASH_OUT,15254.12,2612.82,1659.4,21354.75,27555.66,0
4,TRANSFER,1135.15,4070.22,3403.05,2897.48,3941.49,0
4,CASH_IN,9814.89,37085.5,36343.72,29045.78,37456.11,0
4,CASH_IN,1833.87,1244.12,632.57,58692.24,60405.51,0
4,PAYMENT,29562.95,6503.31,4981.38,41508.11,52891.82,0
4,PAYMENT,3865.66,4319.98,3242.55,9621.23,10050.55,0
4,TRANSFER,1286.23,20817.65,14091.65,12744.24,13499.64,0
4,PAYMENT,3308.91,3745.69,2628.27,2491.07,2836.12,0
4,PAYMENT,2862.09,5106.45,3381.44,73576.91,75772.85,0
4,PAYMENT,13059.13,17736.52,9751.45,11645.87,15003.73,0
4,TRANSFER,9501.69,12405.79,11067.44,36456.23,44913.52,0
4,CASH_OUT,46427.84,3268.54,1312.73,14288.25,56297.43,0
4,PAYMENT,34276.23,19537.47,17595.97,5606.67,21078.67,0
4,CASH_OUT,23217.11,25882.24,16403.44,58413.33,65203.59,0
4,CASH_IN,1984.23,14439.2,12589.62,14984.31,15273.49,0
4,CASH_OUT,5053.2,37910.05,28255.33,10977.73,14581.46,0
4,CASH_IN,8497.71,2178.95,1658.9,12046.12,20017.57,0
4,CASH_OUT,931.53,6448.23,3818.32,7660.69,8442.8,0
4,CASH_OUT,3481.66,15606.85,10843.59,17899.77,18815.84,0
4,PAYMENT,88891.19,3627.02,2041.99,14504.45,38486.35,0
4,CASH_IN,1067.27,16067.6,7735.12,12751.87,12883.92,0
4,CASH_IN,1262.59,1371.73,1188.35,6126.24,7061.17,0
4,CASH_IN,1110.55,6627.57,5623.37,9132.66,9313.19,0
4,CASH_OUT,23696.01,5919.77,4889.32,9362.23,23513.01,0
4,TRANSFER,109943.73,10023.98,6246.59,6524.3,42284.07,0
4,CASH_IN,363.45,14204.75,12768.77,8441.8,8583.91,0
4,CASH_IN,647.3,3398.83,2404.18,4653.46,5067.49,0
4,TRANSFER,11646.24,5906.62,4985.69,41017.64,52486.61,1
4,TRANSFER,9307.3,1193.56,1034.2,8262.94,11211.55,0
4,CASH_IN,317.57,529.87,441.74,14633.91,14827.64,0
4,PAYMENT,5106.0,2230.59,2009.16,5084.82,9195.08,0
4,PAYMENT,1079.75,17011.04,11531.55,4859.08,5125.03,0
4,TRANSFER,2041.51,3996.18,2815.38,13627.14,15144.43,0
4,TRANSFER,1389.25,3383.02,2597.46,7467.31,8612.86,0
4,CASH_OUT,2363.06,1913.15,1279.47,5030.62,5423.82,0
4,PAYMENT,1290.14,8186.44,7250.14,22827.98,23218.48,0
4,CASH_OUT,806.89,24005.45,13222.36,92774.24,92857.65,0
4,PAYMENT,9791.39,502.84,458.48,15297.55,16815.2,0
4,TRANSFER,11399.98,39204.21,29728.66,3990.77,14861.54,0
4,CASH_OUT,12213.33,11541.5,8054.42,7122.32,15089.67,1
4,TRANSFER,3777.63,2824.93,2224.32,7190.53,8437.44,0
4,PAYMENT,1553.3,62377.18,43790.63,47297.9,47518.76,0
4,PAYMENT,1327.16,11483.3,5280.49,8844.46,9888.18,0
4,CASH_OUT,1134.38,1693.0,1253.88,41232.44,41989.82,0
4,CASH_IN,2047.08,25221.25,18731.56,7696.61,8471.81,0
4,CASH_IN,424.04,8503.46,5751.4,11647.72,12004.88,0
4,PAYMENT,6537.03,4604.22,4467.5,11560.4,16599.01,0
4,CASH_OUT,1809.33,4974.87,2538.8,7723.02,8590.94,0
4,CASH_IN,2310.95,19865.41,19077.92,4727.54,6138.58,0
4,CASH_OUT,835.92,2499.59,2282.19,3433.27,3657.13,0
4,CASH_IN,1603.11,26895.84,18380.95,6883.09,8314.62,0
4,CASH_OUT,2404.69,6261.71,5721.92,54604.58,55742.67,0
4,PAYMENT,9931.82,8106.13,5947.81,4080.49,9151.27,0
4,CASH_OUT,19804.07,49095.48,46294.82,2860.9,12151.85,1
4,CASH_IN,560.56,19568.19,13782.2,4153.29,4624.65,0
4,PAYMENT,1013.24,24964.35,10764.42,8128.66,9063.35,0
4,CASH_OUT,939.57,8329.46,7337.02,6094.48,6541.62,0
4,PAYMENT,30608.97,49553.32,33136.47,37489.18,49279.57,0
4,CASH_OUT,3433.45,5063.99,3830.48,9622.32,9996.75,0
4,CASH_OUT,1896.86,1449.0,1326.8,22048.99,22829.34,0
4,PAYMENT,7308.88,1902.72,1658.88,9349.97,10238.53,0
4,CASH_OUT,1763.68,5525.6,3549.37,7106.81,7759.25,0
4,CASH_OUT,2752.09,4405.65,3510.5,9815.46,10184.63,0
4,CASH_OUT,18401.72,2357.34,2007.15,16770.43,23234.94,0
4,PAYMENT,2867.78,3773.64,2417.34,12207.96,12575.49,0
4,CASH_OUT,440.58,3540.33,1224.68,54687.54,54896.85,0
4,PAYMENT,5239.05,2581.44,2312.5,26618.01,28104.65,0
4,DEBIT,1593.88,2648.55,1425.57,2120.23,2564.69,0
4,TRANSFER,3756.98,13077.7,8876.6,3787.13,4386.81,0
4,CASH_IN,16300.54,4057.27,2941.43,21186.18,23763.03,0
4,CASH_OUT,1722.21,49263.23,40336.68,8926.46,9174.77,0
4,CASH_OUT,2234.1,15958.05,13537.61,34841.22,36739.66,0
4,PAYMENT,8813.26,23470.97,14413.98,18475.29,24331.5,0
4,PAYMENT,1341.98,18653.04,16217.98,10784.29,11365.6,0
4,CASH_OUT,2835.88,11194.57,10518.23,22063.47,24433.16,0
4,PAYMENT,3809.86,7245.29,5210.5,7272.53,8362.76,0
4,CASH_OUT,6946.69,29322.69,27305.53,15517.39,21132.73,0
4,TRANSFER,4824.68,17059.42,10310.23,9567.23,13431.35,0
4,TRANSFER,3522.83,1276.67,1148.91,9521.14,13029.17,0
4,TRANSFER,2463.32,1307.64,1221.27,66817.39,67927.06,0
4,CASH_OUT,3193.52,1933.09,1357.65,52991.04,55190.26,0
4,PAYMENT,1872.13,14186.31,8638.31,9724.69,11154.29,0
4,PAYMENT,9946.34,3185.12,2191.99,21646.06,26668.37,0
4,PAYMENT,3538.34,6123.99,3879.64,10854.53,11328.93,0
4,TRANSFER,15872.6,11854.46,7249.06,92635.55,97458.49,0
4,TRANSFER,4887.31,3221.69,2035.73,4752.44,7451.99,0
4,TRANSFER,8783.16,7670.09,5217.73,25933.63,33208.19,0
4,TRANSFER,3031.17,19089.69,10696.81,19877.99,21474.05,0
4,CASH_OUT,8379.28,1613.79,1153.19,18564.09,25322.67,0
4,PAYMENT,3638.08,6477.22,6066.77,11393.06,13013.63,0
4,CASH_OUT,1718.7,5321.99,2977.58,3890.67,5286.23,0
4,PAYMENT,2590.4,6496.79,5068.82,12328.29,12899.08,0
4,PAYMENT,6468.93,22058.08,17333.77,13177.76,18550.12,0
4,DEBIT,9910.95,34851.16,10879.47,20034.36,22773.34,0
4,CASH_IN,3589.76,4233.06,2487.65,3382.19,3793.49,0
4,TRANSFER,7136.05,32153.44,20317.54,38804.57,40114.96,0
4,CASH_OUT,19630.89,4953.05,3856.02,4712.09,17562.26,1
4,TRANSFER,8785.88,2954.65,1138.1,7109.46,10545.29,0
4,DEBIT,6865.52,3649.5,2815.96,6217.4,11592.95,0
4,PAYMENT,3701.59,41576.15,26942.87,24147.03,25849.19,0
4,CASH_OUT,31409.88,1490.5,971.41,4294.93,25872.02,0
4,PAYMENT,22578.41,2529.06,1920.7,6804.82,23696.75,0
4,CASH_OUT,10494.26,7001.93,5595.58,8743.59,18003.0,0
